phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return,expected_case_eMBB,local_load_eMBB,neighbor_load_eMBB,scenario_local_load_eMBB,scenario_neighbor_load_eMBB,local_ue_count_eMBB,neighbor_ue_count_eMBB,local_bias_eMBB,neighbor_bias_eMBB,mean_raw_action_eMBB,mean_applied_offset_eMBB,mean_desired_offset_eMBB,mean_tracking_error_eMBB,expected_case_URLLC,local_load_URLLC,neighbor_load_URLLC,scenario_local_load_URLLC,scenario_neighbor_load_URLLC,local_ue_count_URLLC,neighbor_ue_count_URLLC,local_bias_URLLC,neighbor_bias_URLLC,mean_raw_action_URLLC,mean_applied_offset_URLLC,mean_desired_offset_URLLC,mean_tracking_error_URLLC,expected_case_mMTC,local_load_mMTC,neighbor_load_mMTC,scenario_local_load_mMTC,scenario_neighbor_load_mMTC,local_ue_count_mMTC,neighbor_ue_count_mMTC,local_bias_mMTC,neighbor_bias_mMTC,mean_raw_action_mMTC,mean_applied_offset_mMTC,mean_desired_offset_mMTC,mean_tracking_error_mMTC
train,30,1240,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9867647058823529,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.297776472568512,-2.75,-1.6222124439578167,-1.1277875560421833,4,4,0,0,-3.7495397618040442,offload,0.05,0.9867647058823529,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.297776472568512,-2.75,-1.6222124439578167,-1.1277875560421833,retain,0.7454545454545454,0.5325757575757576,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.346605539321899,5.4,5.6875,-0.28750000000000026,neutral,0.9431818181818183,0.19242424242424241,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.9591064095497132,-0.8,-0.8,-2.2204460492503132e-17
train,31,1280,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9691176470588235,0.8779411764705884,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-5.443755316734314,-5.35,-5.974104386454982,0.624104386454982,1,1,0,0,-19.41839775443077,offload,0.9691176470588235,0.8779411764705884,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-5.443755316734314,-5.35,-5.974104386454982,0.624104386454982,retain,0.4136363636363637,0.959090909090909,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.147504067420959,5.3,5.5875,-0.28750000000000026,neutral,0.6492424242424242,0.43712121212121213,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.6937509894371032,-1.8,-0.8,-1.0
train,32,1320,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,1.0,0.9441176470588235,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.623842817544937,-5.6,-5.970085520294313,0.3700855202943124,2,2,0,0,-31.944196105003357,offload,1.0,0.9441176470588235,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.623842817544937,-5.6,-5.970085520294313,0.3700855202943124,retain,0.36969696969696964,0.7416666666666667,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.145498156547546,5.2,5.640000000000001,-0.4400000000000002,neutral,0.6916666666666667,0.6462121212121212,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2204096496105192,-2.4,-0.8,-1.6
train,33,1360,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.04852941176470588,0.9852941176470589,0.044117647058823525,0.17647058823529413,0.15,4.85,0.05,1.0,-2.661254769563675,-2.85,-2.380970582269174,-0.46902941773082657,4,4,0,0,-3.6183046577498317,offload,0.04852941176470588,0.9852941176470589,0.044117647058823525,0.17647058823529413,0.15,4.85,0.05,1.0,-2.661254769563675,-2.85,-2.380970582269174,-0.46902941773082657,retain,0.7606060606060605,0.8371212121212122,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.261792874336242,5.2,5.7162500000000005,-0.5162500000000002,neutral,1.0,0.16363636363636364,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.2713760554790496,-1.45,-0.8,-0.65
train,34,1400,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9867647058823529,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.6220865130424498,-2.9,-2.9528868877083547,0.052886887708354854,4,4,0,0,-3.217687192838639,offload,0.05,0.9867647058823529,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.6220865130424498,-2.9,-2.9528868877083547,0.052886887708354854,retain,0.8787878787878787,0.41818181818181815,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.307120203971863,5.2,5.65,-0.4500000000000003,neutral,0.9992424242424243,0.4053030303030303,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.2958372712135315,-1.25,-0.8,-0.45000000000000007
train,35,1440,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9735294117647058,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-2.612367558479309,-2.95,-2.487316495584202,-0.46268350441579775,4,4,0,0,-3.5118862111121416,offload,0.05,0.9735294117647058,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-2.612367558479309,-2.95,-2.487316495584202,-0.46268350441579775,retain,0.615909090909091,0.5636363636363636,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.3445885181427,5.25,5.702500000000001,-0.45250000000000024,neutral,0.9522727272727274,0.2265151515151515,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5643465161323546,-1.6,-0.8,-0.8
train,36,1480,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9823529411764707,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-1.7899414122104644,-2.3,-1.733629001019833,-0.5663709989801673,4,4,0,0,-3.909189268015325,offload,0.05,0.9823529411764707,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-1.7899414122104644,-2.3,-1.733629001019833,-0.5663709989801673,retain,0.9492424242424242,0.4507575757575758,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.485106110572815,5.35,5.6762500000000005,-0.32625000000000026,neutral,0.95,0.565909090909091,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.1214044570922852,-1.45,-0.8,-0.65
train,37,1520,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9852941176470589,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.492589658498764,-2.7,-2.6885299742984325,-0.01147002570156715,4,4,0,0,-3.493665331043303,offload,0.05,0.9852941176470589,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.492589658498764,-2.7,-2.6885299742984325,-0.01147002570156715,retain,0.6219696969696971,0.44393939393939397,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.319139432907105,5.35,5.6625,-0.3125000000000003,neutral,0.9878787878787879,0.4962121212121212,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.001658320426941,-1.8,-0.8,-1.0
train,38,1560,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.8676470588235293,0.9867647058823529,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-5.566183525323868,-5.55,-5.839765143590834,0.28976514359083466,4,4,0,0,-16.5321725262329,offload,0.8676470588235293,0.9867647058823529,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-5.566183525323868,-5.55,-5.839765143590834,0.28976514359083466,retain,0.5840909090909091,0.7462121212121212,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.568591737747193,5.55,5.6825,-0.13250000000000023,neutral,0.7780303030303031,0.46515151515151515,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-2.223656117916107,-2.2,-0.7025,-1.4975
train,39,1600,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9926470588235293,0.9808823529411764,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.253305041790009,-5.3,-5.944205048014849,0.6442050480148499,2,2,0,0,-15.744135024026036,offload,0.9926470588235293,0.9808823529411764,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.253305041790009,-5.3,-5.944205048014849,0.6442050480148499,retain,0.36363636363636365,0.7621212121212121,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.346969532966614,5.3,5.593750000000001,-0.29375000000000034,neutral,0.8886363636363637,0.34393939393939393,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.277202993631363,-2.2,-0.8,-1.4
train,40,1640,feasible_all_offload,offload,0.325,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.501504093408585,-5.5,-5.775035580543705,0.2750355805437047,7,7,0,0,-59.79621982574463,offload,0.325,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.501504093408585,-5.5,-5.775035580543705,0.2750355805437047,offload,0.8174242424242426,0.793939393939394,0.8787878787878787,0.18181818181818182,2.025,2.975,-1.0,1.0,-1.187690269947052,-0.75,-5.86875,5.11875,offload,0.9924242424242424,0.13484848484848486,0.8787878787878787,0.18181818181818182,3.65,1.35,-1.0,1.0,-1.260753083229065,-1.1,-6.0,4.9
train,41,1680,feasible_all_offload,offload,0.5676470588235294,0.9529411764705882,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-5.312193602323532,-5.2,-5.969193146469594,0.7691931464695939,5,5,0,0,-59.99033224582672,offload,0.5676470588235294,0.9529411764705882,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-5.312193602323532,-5.2,-5.969193146469594,0.7691931464695939,offload,0.9136363636363637,0.18636363636363634,0.8787878787878787,0.18181818181818182,4.0,1.0,-1.0,1.0,2.133926385641098,2.3,-6.0,8.3,offload,0.6121212121212121,0.696969696969697,0.8787878787878787,0.18181818181818182,2.2,2.8,-1.0,1.0,-2.678267741203308,-2.35,-6.0,3.65
train,42,1720,feasible_all_offload,offload,0.4470588235294118,0.9485294117647058,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-5.403541523218155,-5.25,-5.975580486996824,0.7255804869968244,5,5,0,0,-70.53336215019226,offload,0.4470588235294118,0.9485294117647058,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-5.403541523218155,-5.25,-5.975580486996824,0.7255804869968244,offload,0.9462121212121211,0.44545454545454544,0.8787878787878787,0.18181818181818182,4.0,1.0,-1.0,1.0,3.8621715784072874,3.8,-6.0,9.8,offload,0.818939393939394,0.4613636363636363,0.8787878787878787,0.18181818181818182,3.175,1.825,-1.0,1.0,-3.4093613505363463,-3.1,-6.0,2.9
train,43,1760,feasible_all_offload,offload,0.075,0.975,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-1.1741374790668488,-1.75,-1.8631975765293571,0.11319757652935716,8,8,0,0,-22.68027301132679,offload,0.075,0.975,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-1.1741374790668488,-1.75,-1.8631975765293571,0.11319757652935716,offload,0.9992424242424243,0.15757575757575756,0.8787878787878787,0.18181818181818182,3.6,1.4,-1.0,1.0,-0.9236697018146515,-0.75,-5.97875,5.22875,offload,0.6,0.9674242424242425,0.8787878787878787,0.18181818181818182,1.075,3.925,-1.0,1.0,-0.6990668833255768,-0.6,-6.0,5.4
train,44,1800,feasible_all_offload,offload,0.726470588235294,0.9926470588235293,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-5.3714708387851715,-5.2,-5.932445190167338,0.7324451901673384,5,5,0,0,-48.517615377902985,offload,0.726470588235294,0.9926470588235293,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-5.3714708387851715,-5.2,-5.932445190167338,0.7324451901673384,offload,0.628030303030303,0.6704545454545455,0.8787878787878787,0.18181818181818182,2.2,2.8,-1.0,1.0,-3.7611375391483306,-3.65,-5.8862499999999995,2.2362499999999996,offload,0.8901515151515152,0.5401515151515152,0.8787878787878787,0.18181818181818182,4.0,1.0,-1.0,1.0,-2.509507793188095,-2.5,-6.0,3.5
train,45,1840,feasible_all_offload,offload,0.8220588235294116,0.9676470588235293,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.379502677917481,-5.35,-5.617384966324776,0.26738496632477615,7,7,0,0,-41.83616924285889,offload,0.8220588235294116,0.9676470588235293,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.379502677917481,-5.35,-5.617384966324776,0.26738496632477615,offload,0.4628787878787879,1.0,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.874797058105469,-4.8,-5.82875,1.02875,offload,0.9643939393939395,0.41893939393939394,0.8787878787878787,0.18181818181818182,2.8,2.2,-1.0,1.0,-3.229179894924164,-3.15,-6.0,2.85
train,46,1880,feasible_all_offload,offload,0.8544117647058822,0.7632352941176471,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-5.339762204885483,-5.2,-5.587231672223182,0.38723167222318183,10,10,0,0,-31.208058536052704,offload,0.8544117647058822,0.7632352941176471,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-5.339762204885483,-5.2,-5.587231672223182,0.38723167222318183,offload,0.05,1.0,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.828941971063614,-1.95,-2.7625,0.8125,offload,0.9704545454545453,0.4128787878787879,0.8787878787878787,0.18181818181818182,1.675,3.325,-1.0,1.0,-4.261058872938156,-4.15,-6.0,1.85
train,47,1920,feasible_all_offload,offload,0.03676470588235294,1.0,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.001328909397125,-1.9,-1.5511337069607976,-0.34886629303920225,8,8,0,0,-10.743633635342121,offload,0.03676470588235294,1.0,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.001328909397125,-1.9,-1.5511337069607976,-0.34886629303920225,offload,0.9818181818181818,0.6121212121212121,0.8787878787878787,0.18181818181818182,3.1,1.9,-1.0,1.0,-5.385137808322907,-5.25,-5.902500000000001,0.6525,offload,0.7954545454545454,0.5348484848484848,0.8787878787878787,0.18181818181818182,2.125,2.875,-1.0,1.0,-2.8402290046215057,-2.45,-6.0,3.55
train,48,1960,feasible_all_offload,offload,0.044117647058823525,1.0,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-1.9172751784324646,-2.25,-1.8120193872246015,-0.43798061277539835,9,9,0,0,-9.52843925356865,offload,0.044117647058823525,1.0,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-1.9172751784324646,-2.25,-1.8120193872246015,-0.43798061277539835,offload,0.7242424242424242,0.831060606060606,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-5.423685401678085,-5.45,-5.80875,0.35874999999999985,offload,0.9992424242424243,0.6318181818181818,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-3.897976499795914,-3.85,-6.0,2.15
train,49,2000,feasible_all_offload,offload,0.5897058823529411,0.8647058823529413,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.675642204284668,-5.65,-5.571292561097354,-0.07870743890264624,8,8,0,0,-38.554461658000946,offload,0.5897058823529411,0.8647058823529413,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.675642204284668,-5.65,-5.571292561097354,-0.07870743890264624,offload,0.9083333333333334,0.8113636363636363,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-5.210340976715088,-5.15,-5.855,0.7050000000000001,offload,0.8083333333333333,0.7431818181818183,0.8787878787878787,0.18181818181818182,1.375,3.625,-1.0,1.0,-5.0021157443523405,-4.7,-6.0,1.3
train,50,2040,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9661764705882353,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.1220930874347688,-2.1,-2.114393247110585,0.014393247110584739,4,4,0,0,-3.2500596717000008,offload,0.05,0.9661764705882353,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-2.1220930874347688,-2.1,-2.114393247110585,0.014393247110584739,retain,0.49696969696969706,0.6212121212121213,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.1278280258178714,5.15,5.696250000000001,-0.5462500000000002,neutral,0.9893939393939395,0.1803030303030303,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.189406818151474,-1.15,-0.8,-0.35
train,51,2080,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9926470588235293,0.9602941176470587,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.574127632379532,-5.5,-5.938363228065159,0.4383632280651585,2,2,0,0,-24.89260697364807,offload,0.9926470588235293,0.9602941176470587,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.574127632379532,-5.5,-5.938363228065159,0.4383632280651585,retain,0.4901515151515151,0.8363636363636363,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.691548240184784,4.9,5.68125,-0.7812500000000002,neutral,0.7371212121212121,0.4333333333333333,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.7998503923416138,-1.55,-0.8,-0.75
train,52,2120,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.8367647058823529,0.9235294117647059,0.8823529411764707,0.17647058823529413,1.175,3.825,-1.0,1.0,-4.881121051311493,-4.95,-5.114081335303843,0.16408133530384253,3,3,0,0,-33.36280733346939,offload,0.8367647058823529,0.9235294117647059,0.8823529411764707,0.17647058823529413,1.175,3.825,-1.0,1.0,-4.881121051311493,-4.95,-5.114081335303843,0.16408133530384253,retain,0.36363636363636365,0.40606060606060607,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.9184874296188354,5.0,5.623749999999999,-0.6237500000000002,neutral,0.9931818181818182,0.45,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.596306312084198,-1.6,-0.8,-0.8
train,53,2160,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.05,0.9794117647058822,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-1.7449754476547241,-1.75,-1.7159132120716323,-0.03408678792836772,4,4,0,0,-3.635602118447423,offload,0.05,0.9794117647058822,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-1.7449754476547241,-1.75,-1.7159132120716323,-0.03408678792836772,retain,0.41060606060606064,0.42651515151515146,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.779848134517669,4.8,5.66625,-0.8662500000000002,neutral,0.9863636363636363,0.43560606060606066,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.0047611832618712,-1.05,-0.8,-0.25
train,54,2200,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9808823529411764,0.8279411764705884,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-5.564392840862274,-5.4,-5.96540574456961,0.5654057445696102,1,1,0,0,-32.98955684900284,offload,0.9808823529411764,0.8279411764705884,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-5.564392840862274,-5.4,-5.96540574456961,0.5654057445696102,retain,0.27424242424242423,0.8242424242424242,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,3.7288843154907227,3.75,5.550000000000001,-1.8000000000000003,neutral,0.7439393939393939,0.7242424242424242,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.308658194541931,-1.35,-0.8,-0.55
train,55,2240,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.9985294117647058,0.9529411764705882,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.27118279337883,-5.1,-5.936157477650786,0.8361574776507859,2,2,0,0,-23.182421252131462,offload,0.9985294117647058,0.9529411764705882,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.27118279337883,-5.1,-5.936157477650786,0.8361574776507859,retain,0.36515151515151517,0.8318181818181817,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.782234740257263,4.65,5.5525,-0.9025000000000002,neutral,0.8287878787878789,0.3393939393939394,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.2727075397968293,-1.05,-0.8,-0.25
train,56,2280,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,1.0,0.9352941176470588,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.2660599768161775,-5.25,-5.966653607076235,0.7166536070762352,3,3,0,0,-23.822681099176407,offload,1.0,0.9352941176470588,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.2660599768161775,-5.25,-5.966653607076235,0.7166536070762352,retain,0.3787878787878788,0.4318181818181818,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.576257109642029,4.45,5.615,-1.1650000000000003,neutral,0.9636363636363636,0.3287878787878788,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.7901247918605805,-1.35,-0.8,-0.55
train,57,2320,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.8426470588235293,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.338889920711518,-5.3,-5.857945749007317,0.5579457490073164,3,3,0,0,-29.506249010562897,offload,0.8426470588235293,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.338889920711518,-5.3,-5.857945749007317,0.5579457490073164,retain,0.36060606060606065,0.44015151515151524,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.3150654315948485,4.1,5.641250000000001,-1.5412500000000002,neutral,0.9356060606060606,0.4303030303030303,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5409609794616699,-1.35,-0.8,-0.55
train,58,2360,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.8764705882352942,0.9617647058823531,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.295599794387817,-5.35,-5.969617281067208,0.6196172810672083,2,2,0,0,-26.192436039447784,offload,0.8764705882352942,0.9617647058823531,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.295599794387817,-5.35,-5.969617281067208,0.6196172810672083,retain,0.40681818181818186,0.7454545454545454,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,4.10320143699646,4.2,5.626250000000001,-1.4262500000000007,neutral,0.8681818181818182,0.6916666666666667,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.940100634098053,-0.9,-0.8,-0.10000000000000002
train,59,2400,feasible_embb_offload_urllc_retain_mmtc_neutral,offload,0.5352941176470589,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.451370912790298,-5.3,-5.964922972167122,0.6649229721671228,3,3,0,0,-33.24808520078659,offload,0.5352941176470589,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-5.451370912790298,-5.3,-5.964922972167122,0.6649229721671228,retain,0.7484848484848484,0.45681818181818185,0.18181818181818182,0.8787878787878787,1.0,4.0,1.0,-1.0,5.122120571136475,5.3,5.61625,-0.31625000000000025,neutral,0.9007575757575758,0.3015151515151515,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.584020847082138,-1.6,-0.8,-0.8
train,60,2440,feasible_mmtc_offload_only,neutral,0.6352941176470589,0.6926470588235294,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-5.298005467653274,-5.25,0.840185803453059,-6.090185803453059,2,2,0,0,-34.12892132997513,neutral,0.6352941176470589,0.6926470588235294,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-5.298005467653274,-5.25,0.840185803453059,-6.090185803453059,neutral,0.7151515151515151,0.6696969696969697,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.2815727651119233,-1.1,-0.5549999999999999,-0.545,offload,0.9280303030303031,0.984090909090909,0.8787878787878787,0.18181818181818182,2.05,2.95,-1.0,1.0,-5.014010763168335,-5.15,-6.0,0.85
train,61,2480,feasible_mmtc_offload_only,neutral,0.9647058823529411,0.5985294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-5.133889973163605,-5.0,-0.1372217016261818,-4.862778298373819,2,2,0,0,-28.99077159166336,neutral,0.9647058823529411,0.5985294117647059,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-5.133889973163605,-5.0,-0.1372217016261818,-4.862778298373819,neutral,0.675,0.4636363636363637,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.9267327606678009,-1.75,-0.78125,-0.96875,offload,0.7893939393939394,0.984090909090909,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-5.244186800718308,-5.05,-6.0,0.95
train,62,2520,feasible_mmtc_offload_only,neutral,0.8661764705882353,0.40588235294117647,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-5.152712196111679,-5.25,0.21986849603825878,-5.469868496038258,2,2,0,0,-41.099750995635986,neutral,0.8661764705882353,0.40588235294117647,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-5.152712196111679,-5.25,0.21986849603825878,-5.469868496038258,neutral,0.703030303030303,0.5416666666666666,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6940630733966827,-0.55,-0.6325000000000001,0.0825,offload,0.7636363636363637,0.9363636363636363,0.8787878787878787,0.18181818181818182,2.2,2.8,-1.0,1.0,-5.2007532000541685,-5.1,-6.0,0.9
train,63,2560,feasible_mmtc_offload_only,neutral,0.4514705882352941,0.8602941176470589,0.5588235294117647,0.5,1.025,2.975,0.0,0.0,-4.908885496854782,-4.9,-0.07394373271708442,-4.826056267282915,3,3,0,0,-28.40726673603058,neutral,0.4514705882352941,0.8602941176470589,0.5588235294117647,0.5,1.025,2.975,0.0,0.0,-4.908885496854782,-4.9,-0.07394373271708442,-4.826056267282915,neutral,0.8818181818181818,0.556060606060606,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.7082866311073304,-1.5,-0.6300000000000001,-0.8699999999999999,offload,0.990909090909091,0.9234848484848485,0.8787878787878787,0.18181818181818182,2.125,2.875,-1.0,1.0,-4.8012044608592985,-4.8,-6.0,1.2
train,64,2600,feasible_mmtc_offload_only,neutral,0.7397058823529411,0.2352941176470588,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-3.5569490611553194,-3.55,0.6957371799197911,-4.245737179919791,3,3,0,0,-11.143768295645714,neutral,0.7397058823529411,0.2352941176470588,0.5588235294117647,0.5,2.0,2.0,0.0,0.0,-3.5569490611553194,-3.55,0.6957371799197911,-4.245737179919791,neutral,0.918181818181818,0.29393939393939394,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.8513789176940918,-0.9,-0.55,-0.35,offload,0.7053030303030303,0.9825757575757577,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-4.683847296237945,-4.5,-6.0,1.5
