phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return
train,4877,43902,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.845733536614312,-4.888888888888889,-5.066666666666666,0.17777777777777753,3,3,0,0,-5.843190275365487
train,4878,43911,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-4.1067070960998535,-4.222222222222222,-5.158098268342815,0.9358760461205927,4,4,0,0,-0.620085122063756
train,4879,43920,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.7624431716071234,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.6456249139737338
train,4880,43929,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-3.432412624359131,-4.444444444444445,-6.0,1.5555555555555556,0,0,0,0,-2.395406136289239
train,4881,43938,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-4.59075387318929,-4.444444444444445,-5.736120103967829,1.2916756595233845,1,1,0,1,-5.815505623817444
train,4882,43947,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.2797021336025662,-4.0,-6.0,2.0,1,1,0,0,-6.154144287109375
train,4883,43956,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.6522388458251953,-4.0,-6.0,2.0,0,0,0,0,-1.2060433572623879
train,4884,43965,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.6233366860283747,-4.666666666666667,-5.81696610216807,1.1502994355014042,2,2,0,0,-0.7253989889286458
train,4885,43974,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-3.8633133835262723,-3.5555555555555554,-5.869625215765853,2.314069660210297,3,3,0,0,-0.9121310713235289
train,4886,43983,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-3.0921024216545954,-4.444444444444445,-5.222222222222222,0.7777777777777776,3,3,0,0,-1.6461550199892372
train,4887,43992,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-3.317740546332465,-4.222222222222222,-5.163769764699834,0.941547542477612,4,4,0,0,-0.8310723350150511
train,4888,44001,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.3333333333333333,4.666666666666667,-1.0,1.0,-2.8513844543033176,-4.444444444444445,-4.943577745167161,0.4991333007227168,4,4,0,0,-0.4936676148790866
train,4889,44010,fixed_embb_offload_snapshot,offload,0.6666666666666666,1.0,0.607843137254902,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-2.7407230536142984,-2.888888888888889,-5.553982175978318,2.665093287089429,4,4,0,0,-1.645130473189056
train,4890,44019,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-3.5003599060906305,-3.7777777777777777,-4.903211151454993,1.125433373677215,4,4,0,1,-1.4431717693805695
train,4891,44028,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-3.5927562448713513,-4.444444444444445,-6.0,1.5555555555555556,3,3,0,0,-1.1268064219038934
train,4892,44037,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.347720675998264,-4.0,-6.0,2.0,0,0,0,0,-2.1744827332440764
train,4893,44046,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-3.520396285586887,-4.666666666666667,-5.123944568957923,0.4572779022912567,3,3,0,0,-0.7443203737493604
train,4894,44055,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.2958212163713245,-4.444444444444445,-6.0,1.5555555555555556,3,3,0,0,-1.366462750826031
train,4895,44064,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-2.7348775598737927,-4.222222222222222,-5.1054131164803715,0.8831908942581493,3,3,0,1,-1.9622195959091187
train,4896,44073,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-3.4330793486701117,-4.222222222222222,-5.377777777777777,1.1555555555555554,3,3,0,0,-1.100717884954065
train,4897,44082,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.3974667390187583,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-0.6589514922816306
train,4898,44091,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.1111111111111112,3.888888888888889,-1.0,1.0,-4.3590354124705,-4.222222222222222,-5.96632027337533,1.744098051153108,3,3,0,1,-1.6813923567533493
train,4899,44100,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.7127148045433893,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-0.6064613251946867
train,4900,44109,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.1036168734232583,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.7247115364298224
train,4901,44118,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-3.9884938134087458,-4.666666666666667,-5.066666666666666,0.39999999999999974,3,3,0,0,-1.8249881796073169
train,4902,44127,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.8888888888888888,4.111111111111111,-1.0,1.0,-4.340911044014825,-4.222222222222222,-5.153875572832742,0.9316533506105205,4,4,0,0,-0.5190775347873569
train,4903,44136,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-1.6210352579752605,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-1.8726790160872042
train,4904,44145,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-1.6401133007473416,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-0.9374554236419499
train,4905,44154,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-3.6262011263105602,-4.222222222222222,-5.377777777777777,1.1555555555555554,3,3,0,0,-1.1226822920143604
train,4906,44163,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-3.341384675767687,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.1688327961601317
train,4907,44172,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.2478485107421875,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.479487866628915
train,4908,44181,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-1.8852815098232694,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-0.6947797469329089
train,4909,44190,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.1034271452162,-4.0,-5.835515042481069,1.8355150424810702,3,3,0,1,-3.5059428066015244
train,4910,44199,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.05556943681505,-4.444444444444445,-5.951439168797978,1.5069947243535333,2,2,0,0,-0.9544239898677915
train,4911,44208,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-1.8842599656846788,-4.444444444444445,-5.979268813290296,1.5348243688458512,0,0,0,0,-1.889933733502403
train,4912,44217,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.1739666726854114,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.46602541860193014
train,4913,44226,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.168451097276476,-4.666666666666667,-5.62280100089232,0.9561343342256544,3,3,0,0,-1.9912474488373846
train,4914,44235,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-0.9244598282708062,-4.444444444444445,-5.0958410654603945,0.6513966210159495,2,2,0,0,-3.355730079812929
train,4915,44244,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,1.1111111111111112,3.888888888888889,-1.0,1.0,-2.803408702214559,-4.0,-5.11136973419574,1.1113697341957396,4,4,0,0,-0.5981876668520272
train,4916,44253,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-3.777338663736979,-3.7777777777777777,-5.066666666666666,1.2888888888888888,3,3,0,0,-1.1365294943097979
train,4917,44262,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-1.6708101166619196,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.742484956048429
train,4918,44271,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-2.5419165558285184,-4.0,-5.559521366507301,1.5595213665073,2,2,0,0,-0.9039601511321962
train,4919,44280,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.005333423614502,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-0.6733895028010011
train,4920,44289,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-2.7901683383517795,-4.0,-5.206699263879634,1.206699263879634,3,3,0,0,-0.9197859906125814
train,4921,44298,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,0.8888888888888888,4.111111111111111,-1.0,1.0,-3.7041396035088434,-4.0,-5.255119445303872,1.2551194453038714,4,4,0,0,-0.9093645671382546
train,4922,44307,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.4083020157284207,-4.0,-5.946727393014769,1.9467273930147693,2,2,0,0,-1.244348835432902
train,4923,44316,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-3.058567020628187,-3.3333333333333335,-5.222222222222222,1.8888888888888888,3,3,0,0,-0.9701122210826725
train,4924,44325,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-1.907295412487454,-3.7777777777777777,-5.1524488244631055,1.3746710466853278,3,3,0,1,-2.036021150648594
train,4925,44334,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-1.8443797959221735,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.122735456097871
train,4926,44343,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-4.28155713611179,-4.888888888888889,-5.915405473573817,1.0265165846849287,2,2,0,1,-6.037058383226395
train,4927,44352,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.262852085961236,-4.666666666666667,-5.9533590031340555,1.2866923364673886,2,2,0,0,-1.120351119665429
train,4928,44361,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-2.924024873309665,-4.222222222222222,-4.9390116537684925,0.7167894315462707,4,4,0,0,-1.283482099766843
train,4929,44370,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-3.112296793195936,-3.7777777777777777,-5.05994657938788,1.2821688016101027,3,3,0,0,-2.0725030296016484
train,4930,44379,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.9563516510857477,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.4130657988134772
train,4931,44388,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-2.401558796564738,-4.222222222222222,-4.766988341856325,0.5447661196341027,3,3,0,1,-2.5038101375102997
train,4932,44397,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.3333333333333335,1.6666666666666667,-1.0,1.0,-1.4663439856635199,-4.0,-6.0,2.0,1,1,0,0,-2.077270819339901
train,4933,44406,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-2.5473344326019287,-4.0,-5.066666666666666,1.0666666666666664,3,3,0,0,-1.3648773294407874
train,4934,44415,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-1.1316709518432617,-4.0,-5.588197529879273,1.588197529879273,2,2,0,0,-1.214090266963467
train,4935,44424,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-3.898345126046075,-4.666666666666667,-5.9118977019064864,1.24523103523982,2,2,0,1,-2.323628678917885
train,4936,44433,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-1.6209299564361572,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-4.9824395924806595
train,4937,44442,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.8888888888888888,4.111111111111111,-1.0,1.0,-3.00577720006307,-3.5555555555555554,-5.147806592496163,1.5922510369406073,4,4,0,0,-0.8735825472977012
train,4938,44451,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-2.995367897881402,-4.444444444444445,-5.891461785644907,1.4470173412004625,2,2,0,1,-2.001193195581436
train,4939,44460,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-2.2129752900865345,-4.666666666666667,-5.066666666666666,0.39999999999999974,3,3,0,0,-0.8431121662724763
train,4940,44469,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-1.2556907600826688,-4.0,-5.886669734896702,1.8866697348967019,2,2,0,0,-1.0171168635133654
train,4941,44478,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.1111111111111112,3.888888888888889,-1.0,1.0,-2.0484414630466037,-4.666666666666667,-6.0,1.3333333333333333,3,3,0,0,-0.6838396161329001
train,4942,44487,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-2.6635364956325955,-4.222222222222222,-5.151650999842746,0.9294287776205241,4,4,0,0,-0.5555085940286517
train,4943,44496,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.8888888888888888,4.111111111111111,-1.0,1.0,-2.6742782592773438,-3.5555555555555554,-5.160586041947857,1.6050304863923017,4,4,0,0,-1.0771223640767857
train,4944,44505,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-1.8944588237338595,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-1.4746329900808632
train,4945,44514,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-1.0130672189924452,-4.0,-6.0,2.0,1,1,0,0,-1.2232579484116286
train,4946,44523,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-3.48320296075609,-4.0,-5.579467627274123,1.5794676272741226,2,2,0,0,-0.5923327028285712
train,4947,44532,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-1.189272403717041,-4.444444444444445,-5.066666666666666,0.622222222222222,3,3,0,0,-1.2931137862615287
train,4948,44541,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-1.7174316512213812,-3.5555555555555554,-5.178685461543838,1.6231299059882813,3,3,0,0,-1.0820611580275
train,4949,44550,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-2.6069082419077554,-4.222222222222222,-5.066666666666666,0.8444444444444442,3,3,0,0,-0.8468336614314467
train,4950,44559,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-1.5740041467878554,-3.7777777777777777,-5.222222222222222,1.4444444444444442,3,3,0,0,-1.7634004361461848
train,4951,44568,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-1.7600356207953558,-4.0,-6.0,2.0,1,1,0,0,-1.3888727151788771
train,4952,44577,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-3.1383341948191323,-3.5555555555555554,-5.382592386188496,1.8270368306329408,3,3,0,0,-1.5241370156873018
train,4953,44586,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.028176572587755,-4.222222222222222,-6.0,1.7777777777777777,0,0,0,0,-0.6120534471701831
train,4954,44595,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-1.3758235507541232,-4.444444444444445,-5.222222222222222,0.7777777777777776,3,3,0,0,-0.48866526153869927
train,4955,44604,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-3.454782168070475,-4.444444444444445,-6.0,1.5555555555555556,3,3,0,0,-0.7138247254770249
train,4956,44613,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-3.8079464435577393,-4.222222222222222,-4.9422100742045,0.7199878519822773,4,4,0,0,-0.43253206356894225
train,4957,44622,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.5555555555555554,2.4444444444444446,-1.0,1.0,-2.1070067087809243,-4.0,-4.882525366609092,0.8825253666090913,2,2,0,0,-1.9972834158688784
train,4958,44631,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-2.4776110649108887,-4.444444444444445,-5.263050468832706,0.8186060243882612,3,3,0,0,-1.5577587564475834
train,4959,44640,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-1.7301010820600722,-4.666666666666667,-5.961187108892191,1.294520442225524,2,2,0,0,-1.1746968002989888
train,4960,44649,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-2.9050996568467884,-2.6666666666666665,-5.303373826380989,2.636707159714323,4,4,0,0,-2.088803518214263
train,4961,44658,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.3333333333333335,1.6666666666666667,-1.0,1.0,-2.5348759757147894,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-1.169591576559469
train,4962,44667,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-2.9297628667619495,-4.444444444444445,-4.912115990956704,0.4676715465122603,4,4,0,0,-0.4272404309595004
train,4963,44676,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.939371426900228,-3.5555555555555554,-5.100329530346002,1.544773974790446,3,3,0,0,-1.340978020336479
train,4964,44685,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.1068516042497425,-4.666666666666667,-5.929611164479304,1.262944497812638,3,3,0,1,-7.20520493388176
train,4965,44694,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-3.156227641635471,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.6775652749929577
train,4966,44703,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-3.0415671666463218,-4.222222222222222,-5.813424265761885,1.5912020435396623,2,2,0,0,-0.649774486431852
train,4967,44712,fixed_embb_offload_snapshot,offload,0.1111111111111111,1.0,0.10130718954248366,0.20588235294117646,0.1111111111111111,4.888888888888889,-1.0,1.0,-2.7787120077345104,-4.444444444444445,-4.800042737693551,0.3555982932491065,4,4,0,0,-0.38217910344246775
train,4968,44721,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-3.585465987523397,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-4.623999856412411
train,4969,44730,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-2.3033288054996066,-4.444444444444445,-5.180163755938283,0.7357193114938378,3,3,0,0,-1.5803469610400498
train,4970,44739,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.3725644747416177,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.2888075695373118
train,4971,44748,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.169016785091824,-4.444444444444445,-6.0,1.5555555555555556,0,0,0,0,-0.998005939880386
train,4972,44757,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-2.286983754899767,-3.7777777777777777,-5.066666666666666,1.2888888888888888,3,3,0,0,-2.125865860376507
train,4973,44766,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-3.2011530664232044,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-2.43770025158301
train,4974,44775,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-3.466301679611206,-4.0,-5.984946675971336,1.9849466759713355,2,2,0,0,-1.5662059320602566
train,4975,44784,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.635262648264567,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-0.8363058182876557
train,4976,44793,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-2.708740923139784,-4.0,-5.01977828676915,1.0197782867691507,3,3,0,0,-0.9181162617169321
train,4977,44802,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.8888888888888888,4.111111111111111,-1.0,1.0,-2.7611252201928034,-3.3333333333333335,-4.839041626743456,1.505708293410123,4,4,0,1,-1.6775058060884476
train,4978,44811,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-3.8960891564687095,-4.0,-5.910191572770881,1.9101915727708811,2,2,0,1,-2.3646378219127655
train,4979,44820,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.546121252907647,-4.0,-5.367978042829685,1.3679780428296842,2,2,0,0,-1.149289082735777
train,4980,44829,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.63166790538364,-4.444444444444445,-5.957578865809471,1.5131344213650264,1,1,0,0,-1.9665425627026707
train,4981,44838,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-3.709490511152479,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.7296412272844464
train,4982,44847,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-4.106512811448839,-4.0,-5.997202680639327,1.9972026806393268,2,2,0,0,-2.0313676020596176
